Sample	Accession	bases_covered_1x	bases_covered_10x	Per_cov_1x	Per_cov_10x	Reads_mapped	Library_Size	Num_MM_reads	percent_MM	unique_reads	percent_mapped	Genome_Length	mean_depth_mapped	max_depth	median_depth	TPM	EffectiveLength	Salmon_TPM	Salmon_read_number	Sequence_length	Sequence_name	taxid	kingdom	phylum	class	order	family	genus	species	subspecies	strain	Sampleshort	Experiment	Replicate	Replicate2	WWTP	Method
953	PEG1_Klosterneuburg	HQ625441.1	1293	9	16.74	0.12	45	259677	0	0	45	0.0173292205316605	7724	3.502	11	4	175.844727902794	6663.71	81.782655	12.106	7724	Rattus norvegicus papillomavirus 2, complete genome	1036965	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Iotapapillomavirus	Iotapapillomavirus 1	Rattus norvegicus papillomavirus 2	Rattus norvegicus papillomavirus 2	PEG1	WWDv_003	R1	R1	WWTP II	PEG
954	PEG1_Klosterneuburg	J02226.1	4943	4941	96.35	96.32	17345	259677	0	0	17345	6.67945178048114	5130	348.349	1382	274	102050.712780944	3558.864	112009.88728	8855.339	5130	JC virus complete genome	10632	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Betapolyomavirus secuhominis	JC polyomavirus	JC polyomavirus	PEG1	WWDv_003	R1	R1	WWTP II	PEG
955	PEG1_Klosterneuburg	JF742759.1	6109	6103	99.84	99.74	12855	259677	0	0	12855	4.95038066521101	6119	208.859	851	164	63408.974741039	4126.041	69939.868695	6410.557	6119	Astrovirus MLB2 isolate MLB2/human/Stl/WD0559/2008, complete genome	683172	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	unclassified Astroviridae genus	Astrovirus MLB2	unclassified Astrovirus MLB2 subspecies/strain	unclassified Astrovirus MLB2 strain	PEG1	WWDv_003	R1	R1	WWTP II	PEG
956	PEG1_Klosterneuburg	JN379039.1	5717	2130	73.31	27.31	516	259677	75	14.53	441	0.198708395429707	7798	7.795	30	6	1997.218472012	9075.574	700.574639	141.243	7798	Salivirus CH, complete genome	1330996	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Salivirus	Salivirus A	Salivirus CH	Salivirus CH	PEG1	WWDv_003	R1	R1	WWTP II	PEG
957	PEG1_Klosterneuburg	JN542510.1	2131	888	28.78	11.99	244	259677	0	0	244	0.0939628846605591	7404	11.451	51	4	994.678016418658	5173.195	750.381809	86.234	7404	Human coxsackievirus A22 strain 438913, complete genome	42783	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus C	Coxsackievirus A22	Coxsackievirus A22	PEG1	WWDv_003	R1	R1	WWTP II	PEG
958	PEG1_Klosterneuburg	JQ326209.1	5316	46	15.12	0.13	173	259677	0	0	173	0.0666212255994948	35153	3.212	10	3	148.539792304475	43284.335	43.152325	41.493	35153	Human adenovirus 19, complete genome	28278	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	Human adenovirus 19	Human adenovirus 19	PEG1	WWDv_003	R1	R1	WWTP II	PEG
959	PEG1_Klosterneuburg	JQ388274.1	4834	924	62.85	12.01	380	259677	88	23.16	292	0.146335640045133	7691	6.131	34	5	1491.28238709617	6152.609	863.015082	117.955	7691	Norovirus Hu/GI.6/Kingston/ACT160D/2010/AU, complete genome	1173217	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus Hu/GI.6/Kingston/ACT160D/2010/AU	Norovirus Hu/GI.6/Kingston/ACT160D/2010/AU	PEG1	WWDv_003	R1	R1	WWTP II	PEG
960	PEG1_Klosterneuburg	JQ911594.1	2292	800	29.78	10.4	252	259677	20	7.94	232	0.0970436349772987	7696	10.028	49	6	988.313175493583	5947.157	333.367393	44.042	7696	Norovirus Hu/GI/10360/2010/VNM, complete genome	1175308	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus Hu/GI/10360/2010/VNM	Norovirus Hu/GI/10360/2010/VNM	PEG1	WWDv_003	R1	R1	WWTP II	PEG
961	PEG1_Klosterneuburg	JX262162.1	987	0	19.98	0	24	259677	0	0	24	0.00924225095021893	4939	2.421	5	2	146.666631930478	2984.785	211.447412	14.02	4939	Human polyomavirus 10 isolate 10ww, complete genome	1208309	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Deltapolyomavirus	Deltapolyomavirus decihominis	unclassified Deltapolyomavirus decihominis subspecies/strain	unclassified Deltapolyomavirus decihominis strain	PEG1	WWDv_003	R1	R1	WWTP II	PEG
962	PEG1_Klosterneuburg	KC617868.1	3728	3705	98.62	98.02	6946	259677	61	0.88	6885	2.67486146250919	3780	183.127	595	171	55462.837246437	2692.429	62731.212556	3752.022	3780	Parvovirus NIH-CQV putative 15-kDa protein, putative replication associated protein (rep), and putative capsid protein (cap) genes, complete cds	1341019	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	unclassified Parvoviridae genus	Parvovirus NIH-CQV	unclassified Parvovirus NIH-CQV subspecies/strain	unclassified Parvovirus NIH-CQV strain	PEG1	WWDv_003	R1	R1	WWTP II	PEG
963	PEG1_Klosterneuburg	KC862318.1	1140	0	15.77	0	38	259677	0	0	38	0.0146335640045133	7228	3.354	7	4	158.680863851088	4358.461	176.09498	17.05	7228	Human papillomavirus type 167 isolate KC10, complete genome	1420545	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 21	Human papillomavirus 167	Human papillomavirus 167	PEG1	WWDv_003	R1	R1	WWTP II	PEG
964	PEG1_Klosterneuburg	KF374704.1	1046	200	15.43	2.95	95	259677	14	14.74	81	0.0365839100112832	6780	7.746	37	5	422.914927697516	5358.753	294.501323	35.058	6780	Feline astrovirus Viseu, complete genome	1413815	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Feline astrovirus 2	Feline astrovirus Viseu	Feline astrovirus Viseu	PEG1	WWDv_003	R1	R1	WWTP II	PEG
965	PEG1_Klosterneuburg	KF499111.1	5848	3171	86.06	46.67	1293	259677	105	8.12	1188	0.497926269943045	6795	19.951	240	11	5743.38814183399	5398.732	3364.92371	403.557	6795	Feline astrovirus 2 strain 1637F, complete genome	1389204	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Feline astrovirus 2	unclassified Feline astrovirus 2 subspecies/strain	unclassified Feline astrovirus 2 strain	PEG1	WWDv_003	R1	R1	WWTP II	PEG
966	PEG1_Klosterneuburg	KJ417134.1	2699	1673	90.57	56.14	450	259677	0	0	450	0.173292205316605	2980	16.624	52	13	4557.8009339637	1978.707	7316.176923	321.59	2980	Porcine stool-associated circular virus 4 isolate CP2, complete genome	1475062	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	unclassified Circoviridae genus	Porcine stool-associated circular virus 4	unclassified Porcine stool-associated circular virus 4 subspecies/strain	unclassified Porcine stool-associated circular virus 4 strain	PEG1	WWDv_003	R1	R1	WWTP II	PEG
967	PEG1_Klosterneuburg	KM023140.1	7959	7067	99.51	88.36	2607	259677	26	1	2581	1.00393950946753	7998	32.059	110	28	9838.26994632914	9470.789	5352.270575	1126.06	7998	Salivirus FHB, complete genome	1547495	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Salivirus	Salivirus FHB	unclassified Salivirus FHB subspecies/strain	unclassified Salivirus FHB strain	PEG1	WWDv_003	R1	R1	WWTP II	PEG
968	PEG1_Klosterneuburg	KP298674.1	5632	1208	75.81	16.26	360	259677	14	3.89	346	0.138633764253284	7429	6.127	28	5	1462.61911785832	6457.379	969.395434	139.058	7429	Sapovirus Hu/GI.1/Seoul/ROK62/2013/KOR, complete genome	1652048	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Hu/GI.1/Seoul/ROK62/2013/KOR	Sapovirus Hu/GI.1/Seoul/ROK62/2013/KOR	PEG1	WWDv_003	R1	R1	WWTP II	PEG
969	PEG1_Klosterneuburg	KR816182.1	1822	0	24.07	0	61	259677	0	0	61	0.0234907211651398	7569	3.352	9	3	243.248646900639	5433.959	387.121944	46.731	7569	Human papillomavirus type 195 isolate ACS380, complete genome	1851220	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 1	Human papillomavirus type 195	Human papillomavirus type 195	PEG1	WWDv_003	R1	R1	WWTP II	PEG
970	PEG1_Klosterneuburg	KR816183.1	1662	60	22.16	0.8	39	259677	0	0	39	0.0150186577941058	7500	2.311	10	2	156.95040727267	5189.916	271.030396	31.248	7500	Human papillomavirus type 196 isolate ACS058, complete genome	1851221	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 1	Human papillomavirus type 196	Human papillomavirus type 196	PEG1	WWDv_003	R1	R1	WWTP II	PEG
971	PEG1_Klosterneuburg	KT327081.1	3149	422	42.32	5.67	188	259677	22	11.7	166	0.0723976324433816	7441	5.355	48	3	762.580416384841	6306.111	829.902992	116.259	7441	Sapovirus Hu/G1/Zhejiang1/China/2014, complete genome	1807764	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Hu/G1/Zhejiang1/China/2014	Sapovirus Hu/G1/Zhejiang1/China/2014	PEG1	WWDv_003	R1	R1	WWTP II	PEG
972	PEG1_Klosterneuburg	KU645789.1	2357	2	23.44	0.02	64	259677	0	0	64	0.0246460025339171	10056	2.724	10	2	192.094005596561	6366.666	304.793662	43.108	10056	Moku virus isolate Big Island, complete genome	1906245	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Iflaviridae	Iflavirus	Moku virus	unclassified Moku virus subspecies/strain	unclassified Moku virus strain	PEG1	WWDv_003	R1	R1	WWTP II	PEG
973	PEG1_Klosterneuburg	KX079488.1	1713	183	22.81	2.44	163	259677	79	48.47	84	0.0627702877035702	7510	5.593	40	3	655.0987500114	5706.999	466.229355	59.108	7510	Norovirus GII.21 strain NoV/Kor/JW, complete genome	1073050	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII.21	Norovirus GII.21	PEG1	WWDv_003	R1	R1	WWTP II	PEG
974	PEG1_Klosterneuburg	KX384958.1	2448	364	6.94	1.03	103	259677	0	0	103	0.0396646603280229	35250	4.239	20	2	88.1936276545827	37526.545	78.573119	65.501	35250	Human adenovirus B3 strain T382/Ft Jackson South Carolina USA/2002, complete genome	45659	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	Human adenovirus B3	Human adenovirus B3	PEG1	WWDv_003	R1	R1	WWTP II	PEG
975	PEG1_Klosterneuburg	KX431437.1	824	0	10.9	0	27	259677	0	0	27	0.0103975323189963	7563	3.288	8	3	107.752850322982	6201.538	130.831112	18.024	7563	Sapporo virus isolate Hu/GV/0003/Sollentuna/2016/SWE, complete genome	95342	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	unclassified Sapporo virus subspecies/strain	unclassified Sapporo virus strain	PEG1	WWDv_003	R1	R1	WWTP II	PEG
976	PEG1_Klosterneuburg	KX868289.2	988	0	2.93	0	23	259677	0	0	23	0.00885715716062647	33676	2.347	5	2	20.6141977810687	29656.508	29.174436	19.22	33676	Human adenovirus 12 isolate GyK010, complete genome	28282	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus A	Human adenovirus 12	Human adenovirus 12	PEG1	WWDv_003	R1	R1	WWTP II	PEG
977	PEG1_Klosterneuburg	KY040275.1	9983	389	5.3	0.21	474	259677	226	47.68	248	0.182534456266824	188253	3.005	19	2	75.9968408382148	301424.63	38.6962	259.11	188253	Molluscum contagiosum virus subtype 1 isolate Madrid 2016_3, complete genome	10280	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Molluscipoxvirus	Molluscum contagiosum virus	Molluscum contagiosum virus subtype 1	Molluscum contagiosum virus subtype 1	PEG1	WWDv_003	R1	R1	WWTP II	PEG
978	PEG1_Klosterneuburg	KY316160.1	33926	33620	99.29	98.39	51625	259677	2057	3.98	49568	19.8804668877105	34169	146.717	800	114	45602.3159513211	37052.669	30373.101134	25000.346	34169	Human adenovirus 41 isolate SH/2015/D16, complete genome	10524	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus F	Human adenovirus 41	Human adenovirus 41	PEG1	WWDv_003	R1	R1	WWTP II	PEG
979	PEG1_Klosterneuburg	KY826434.1	1652	0	17.05	0	43	259677	0	0	43	0.0165590329524756	9691	2.623	6	2	133.924170577078	7008.829	200.281653	31.183	9691	Big Sioux River virus strain Kenya P9 non-structural polyprotein and structural protein precursor, genes, complete cds	1041883	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Dicistroviridae	unclassified Dicistroviridae genus	Big Sioux River virus	unclassified Big Sioux River virus subspecies/strain	unclassified Big Sioux River virus strain	PEG1	WWDv_003	R1	R1	WWTP II	PEG
980	PEG1_Klosterneuburg	KY934262.1	1326	0	17.05	0	63	259677	30	47.62	33	0.0242609087443247	7778	2.716	6	2	244.473457141894	5861.725	117.638166	15.318	7778	Norovirus GI isolate 0304-19, complete genome	122928	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GI	Norovirus GI	PEG1	WWDv_003	R1	R1	WWTP II	PEG
981	PEG1_Klosterneuburg	L19443.1	7662	2905	22.39	8.49	2938	259677	1546	52.62	1392	1.13140555382263	34214	22.253	213	4	2591.83317089667	37445.712	710.063184	590.659	34214	Human adenovirus F, complete genome	130309	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus F	unclassified Human mastadenovirus F subspecies/strain	unclassified Human mastadenovirus F strain	PEG1	WWDv_003	R1	R1	WWTP II	PEG
982	PEG1_Klosterneuburg	LC190463.1	1225	0	16.45	0	47	259677	10	21.28	37	0.0180994081108454	7448	3.212	8	2	190.465926366797	7028.47	25.625392	4.001	7448	Sapovirus Hu/GII/JP/2010/Kashiwa1 genomic RNA, complete genome, strain: Kashiwa 1	1907585	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Hu/GII/JP/2010/Kashiwa1	Sapovirus Hu/GII/JP/2010/Kashiwa1	PEG1	WWDv_003	R1	R1	WWTP II	PEG
983	PEG1_Klosterneuburg	LN827554.1	13106	157	7.91	0.09	603	259677	476	78.94	127	0.232211555124251	165750	2.756	11	2	109.805192696856	193127.414	27.129382	116.391	165750	Human herpesvirus 4 genome assembly AFB1b, segment : I	10376	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Lymphocryptovirus	Human gammaherpesvirus 4	unclassified Human gammaherpesvirus 4 subspecies/strain	unclassified Human gammaherpesvirus 4 strain	PEG1	WWDv_003	R1	R1	WWTP II	PEG
984	PEG1_Klosterneuburg	LN854563.1	5207	3307	67.65	42.96	5669	259677	1654	29.18	4015	2.18309669319963	7697	79.043	1156	22	22230.2360267428	5343.775	16202.840185	1923.431	7697	Norovirus GI/Hu/NL/2011/GI.4/Groningen, complete genome	1665644	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GI/Hu/NL/2011/GI.4/Groningen	Norovirus GI/Hu/NL/2011/GI.4/Groningen	PEG1	WWDv_003	R1	R1	WWTP II	PEG
985	PEG1_Klosterneuburg	LN854568.1	1925	180	25.5	2.38	117	259677	0	0	117	0.0450559733823173	7550	6.048	53	3	467.73300180597	5961.993	310.185079	41.082	7550	Norovirus GII/Hu/NL/2014/GII.6/Groningen, complete genome	1665649	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII/Hu/NL/2014/GII.6/Groningen	Norovirus GII/Hu/NL/2014/GII.6/Groningen	PEG1	WWDv_003	R1	R1	WWTP II	PEG
986	PEG1_Klosterneuburg	M12737.1	3650	101	47.69	1.32	121	259677	0	0	121	0.0465963485406871	7654	3.235	20	3	477.151194950681	5815.492	609.459613	78.735	7654	Human papillomavirus type 8, complete genome	10579	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 1	Human papillomavirus type 8	Human papillomavirus type 8	PEG1	WWDv_003	R1	R1	WWTP II	PEG
987	PEG1_Klosterneuburg	M17463.1	3065	171	39.57	2.21	129	259677	2	1.55	127	0.0496770988574267	7746	4.098	14	3	502.656520938212	5691.656	497.093243	62.851	7746	Human papillomoavirus type 5, complete genome	333923	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 1	Human papillomavirus 5	Human papillomavirus 5	PEG1	WWDv_003	R1	R1	WWTP II	PEG
988	PEG1_Klosterneuburg	M19296.1	4254	1632	79.92	30.66	438	259677	0	0	438	0.168671079841495	5323	10.177	52	8	2483.57195860596	2985.713	5057.597262	335.451	5323	Canine parvovirus strain CPV-N, complete cds	10788	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Protoparvovirus	Carnivore protoparvovirus 1	Canine parvovirus	Canine parvovirus	PEG1	WWDv_003	R1	R1	WWTP II	PEG
989	PEG1_Klosterneuburg	M32305.1	1055	0	13.66	0	20	259677	2	10	18	0.0077018757918491	7726	1.636	4	1	78.1329811787719	5763.238	142.333213	18.223	7726	Human papillomavirus type 47 (HPV-47) +-sense strand	10594	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 1	human papillomavirus 47	human papillomavirus 47	PEG1	WWDv_003	R1	R1	WWTP II	PEG
990	PEG1_Klosterneuburg	MF118167.1	3229	2462	82.27	62.73	6709	259677	0	0	6709	2.58359423437578	3925	207.39	2061	30	51591.3906120697	1795.337	87018.479154	3470.522	3925	Human fecal virus Jorvi2, complete genome	2017081	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	unclassified Circoviridae genus	Human fecal virus Jorvi2	unclassified Human fecal virus Jorvi2 subspecies/strain	unclassified Human fecal virus Jorvi2 strain	PEG1	WWDv_003	R1	R1	WWTP II	PEG
991	PEG1_Klosterneuburg	MF588682.1	1363	0	18.61	0	46	259677	0	0	46	0.0177143143212529	7323	3.377	8	3	189.595445712214	4995.379	18.035565	2.001	7323	Betapapillomavirus 2 isolate Beta02_m292c14, complete genome	333924	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	unclassified Betapapillomavirus 2 subspecies/strain	unclassified Betapapillomavirus 2 strain	PEG1	WWDv_003	R1	R1	WWTP II	PEG
992	PEG1_Klosterneuburg	MF588686.1	1444	0	19.41	0	45	259677	0	0	45	0.0173292205316605	7438	3.11	6	3	182.60616809911	4918.594	366.084764	40	7438	Betapapillomavirus 4 isolate Beta04_TVMGc2024, complete genome	334208	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 4	unclassified Betapapillomavirus 4 subspecies/strain	unclassified Betapapillomavirus 4 strain	PEG1	WWDv_003	R1	R1	WWTP II	PEG
993	PEG1_Klosterneuburg	MF588720.1	1781	137	24.94	1.92	70	259677	0	0	70	0.0269565652714719	7142	3.866	13	2	295.826651365888	4507.773	579.50788	58.031	7142	Gammapapillomavirus 12 isolate Gamma12_w34c11a, complete genome	1513257	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 12	unclassified Gammapapillomavirus 12 subspecies/strain	unclassified Gammapapillomavirus 12 strain	PEG1	WWDv_003	R1	R1	WWTP II	PEG
994	PEG1_Klosterneuburg	MF588729.1	933	0	12.71	0	28	259677	0	0	28	0.0107826261085887	7339	2.911	6	3	115.1543231533	4457.101	40.406307	4.001	7339	Gammapapillomavirus 18 isolate Gamma18_EV03c188, complete genome	1513263	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 18	unclassified Gammapapillomavirus 18 subspecies/strain	unclassified Gammapapillomavirus 18 strain	PEG1	WWDv_003	R1	R1	WWTP II	PEG
995	PEG1_Klosterneuburg	MF684776.1	3426	916	50.36	13.46	565	259677	128	22.65	437	0.217577991119737	6803	12.879	104	5	2506.72723880467	4761.669	2708.154794	286.464	6803	Human astrovirus 5 isolate 2013/Fuzhou/85, complete genome	35741	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 5	Human astrovirus 5	PEG1	WWDv_003	R1	R1	WWTP II	PEG
996	PEG1_Klosterneuburg	MF775367.1	911	1	12.75	0.01	25	259677	0	0	25	0.00962734473981138	7146	2.764	10	2	105.59323617884	4906.373	119.34373	13.008	7146	Rhinovirus C53 strain USA/2015-20994, complete genome	2032983	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Rhinovirus C	rhinovirus C53	rhinovirus C53	PEG1	WWDv_003	R1	R1	WWTP II	PEG
997	PEG1_Klosterneuburg	MF944258.1	7467	7461	99.77	99.69	17432	259677	29	0.17	17403	6.71295494017568	7484	230.407	1839	135	70302.7869603149	6896.756	55808.573051	8550.336	7484	Sapovirus sp. strain 20151018, complete genome	1906670	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapovirus sp.	unclassified Sapovirus sp. subspecies/strain	unclassified Sapovirus sp. strain	PEG1	WWDv_003	R1	R1	WWTP II	PEG
998	PEG1_Klosterneuburg	MF947441.1	8215	7999	99.65	97.03	7073	259677	107	1.51	6966	2.72376837378744	8244	83.977	284	75	25895.5284645149	10294.32	15089.978145	3450.831	8244	Kobuvirus sp. strain 16317x87 polyprotein gene, complete cds	2094719	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Kobuvirus	Kobuvirus sp.	unclassified Kobuvirus sp. subspecies/strain	unclassified Kobuvirus sp. strain	PEG1	WWDv_003	R1	R1	WWTP II	PEG
999	PEG1_Klosterneuburg	MG012448.1	3442	422	46.22	5.67	211	259677	20	9.48	191	0.081254789604008	7447	5.567	28	4	855.18525618301	7014.982	127.803021	19.916	7447	Sapovirus GII.5 strain Hu/GT/2014/GII.5/SantaRosa3812 ORF1 polyprotein and ORF2 protein genes, complete cds	1697443	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus GII.5	Sapovirus GII.5	PEG1	WWDv_003	R1	R1	WWTP II	PEG
1000	PEG1_Klosterneuburg	MG026495.1	2706	589	35.59	7.75	292	259677	105	35.96	187	0.112447386560997	7603	7.13	37	5	1159.19624145377	8994.548	316.650607	63.27	7603	Salivirus sp. isolate ETH_P14_2016 polyprotein gene, complete cds	2039694	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Salivirus	Salivirus sp.	unclassified Salivirus sp. subspecies/strain	unclassified Salivirus sp. strain	PEG1	WWDv_003	R1	R1	WWTP II	PEG
1001	PEG1_Klosterneuburg	MK073887.1	1472	165	19.14	2.15	100	259677	33	33	67	0.0385093789592455	7691	4.628	27	3	392.442733446361	5722.8	208.168842	26.464	7691	Norovirus GI.3 isolate Hu/USA/2016/GI.Pd-GI.3/BayCity-0088 nonstructural polyprotein (ORF1), VP1 (ORF2), and VP2 (ORF3) genes, complete cds	647516	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GI.3	Norovirus GI.3	PEG1	WWDv_003	R1	R1	WWTP II	PEG
1002	PEG1_Klosterneuburg	NC_001356.1	6740	1991	86.24	25.48	498	259677	0	0	498	0.191776707217043	7815	7.331	32	6	1923.35505737954	5447.509	2822.129333	341.517	7815	Human papillomavirus - 1, complete genome	334203	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Mupapillomavirus	Mupapillomavirus 1	unclassified Mupapillomavirus 1 subspecies/strain	unclassified Mupapillomavirus 1 strain	PEG1	WWDv_003	R1	R1	WWTP II	PEG
